desigcomercial;numbicicletas;numbicicletas__1;numdocasvacias;position;entity_ts;coordinates;lon;lat;coordinates
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 2:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 2:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 3:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 4:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 6:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 7:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 7:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 7:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 9:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 11:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 13:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 13:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 16:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 17:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 18:00;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 18:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 19:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 19:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 21:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/03/2020 23:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 0:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 2:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 3:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 4:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 5:02;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 5:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 5:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 6:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 9:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 11:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 11:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 12:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 14:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 15:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 15:02;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 17:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 20:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 23:02;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 23:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};30/03/2020 23:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 0:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 1:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 1:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 1:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 2:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 6:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 7:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 8:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 9:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 10:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 13:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 14:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 14:47;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 15:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 17:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 17:46;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 19:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 20:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 21:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 21:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};31/03/2020 22:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
